song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP2094,Pretty direction.,Eric Garcia,How.,Pop,2024-06-12,,27,75576267,English,Yes,Universal Music,Tracey Ayala,Randy Morris,
SP2095,Bar.,Adam Sanchez,Education down.,Pop,2022-08-22,195.0,22,43013875,English,Yes,Universal Music,Elizabeth Turner,Carol Baker,
SP2096,Next teach.,Stephanie Reyes,Never.,Pop,1998-01-24,238.0,35,7038393,English,Yes,Atlantic Records,Crystal Jackson,Jason Jones,
SP2097,Half store.,Nicole Williams,Dinner simply.,Pop,2000-09-29,188.0,89,56037409,English,No,Sony Music,Bonnie Short,John Spence,
SP2098,Add away.,Rebecca Smith,Interesting than.,Pop,2011-05-06,297.0,14,64487909,Spanish,No,Universal Music,Ashlee Murphy,Kathleen Combs,
SP2099,Goal be.,Karen Porter,Reveal Mr.,Electronic,2023-03-01,249.0,38,86807559,English,Yes,Indie,Kristina Coleman,Megan Gomez,Bradley Russell
SP2100,Fund ability.,Alicia Gomez,Range share.,Country,2022-09-05,274.0,52,12492505,Spanish,No,Universal Music,Daniel Ochoa,Dr. Gregory Burke,
SP2101,Learn use never.,Dawn Smith,Floor.,Jazz,2005-06-16,,12,66815133,English,Yes,Warner Music,John Palmer,Kelli Jackson,
SP2102,Wonder score.,Amy Bailey,Evening manage.,Electronic,2014-06-21,215.0,55,21520470,Spanish,No,Def Jam,Joseph Hayes,Luis Morgan,Alicia Murray
SP2103,Fall theory.,Stephanie Ford,Age interesting.,R&B,2014-06-15,,36,82395786,,Yes,Warner Music,Kristin Glover,Andrew Taylor,
SP2104,Serious our.,Denise Combs,Prove.,Pop,1997-02-17,232.0,63,36752097,French,No,Warner Music,Tiffany Garrison,Johnny Larson,Jacob Thomas
SP2105,Reason.,Mark Moore,Test.,Electronic,2012-06-28,206.0,78,7542466,Italian,Yes,Def Jam,David Edwards,Haley Wilson,
SP2106,The simple life.,Paula Anderson,Language practice.,Hip-Hop,1999-01-13,200.0,88,21338239,English,Yes,Universal Music,Alexandra Alvarez,William Santiago,Jacqueline Smith
SP2107,Those fall another.,Brian Flores,Modern.,Electronic,2012-12-02,238.0,6,72960515,French,No,Def Jam,Susan Williams,Shannon Cook,
SP2108,Time top charge.,Leonard Jones,Create whose.,Jazz,2017-04-29,200.0,68,52380600,English,No,Indie,Janice Jones,Victoria Hill,
SP2109,Provide.,Melissa Dixon,Generation ready.,Hip-Hop,2019-01-29,180.0,31,11408581,English,Yes,Indie,Joseph Walls,Martin Smith,
SP2110,Travel someone.,Sharon Murphy,Phone.,Country,2003-10-13,149.0,64,86086017,English,Yes,Def Jam,Christian Quinn,Karen Ramsey,
SP2111,Eat simply.,James Bell,Age.,Electronic,1997-07-25,149.0,69,18338922,English,Yes,Warner Music,Michelle Roberts,Hannah Brown,
SP2112,Policy day.,Patrick Murphy,Than up.,Country,2001-04-05,351.0,3,36347119,German,Yes,Atlantic Records,Diana Gonzalez,Debbie Collier,Jose James
SP2113,Child throughout ground.,Darryl Beasley,Cover.,Pop,2015-05-28,177.0,85,66008187,English,No,Universal Music,Jason Taylor,Sandra Singh,
SP2114,Cultural their light.,Joe Higgins,Oil society.,Pop,2012-06-19,288.0,70,5807107,English,No,Indie,Cody Murphy,Samantha Green,Wendy Shannon
SP2115,Nice source cold.,Cindy Henderson,Song Mrs.,Electronic,2005-05-31,156.0,99,85494495,French,No,Atlantic Records,Vanessa Montes,Janet Harris,Katherine Kennedy
SP2116,Woman down my.,Mr. Andrew Espinoza DVM,Role.,Pop,1996-03-21,,88,28888981,English,No,Warner Music,Monica Smith,Teresa Rodriguez,
SP2117,Lead.,Valerie Watkins,With identify.,Hip-Hop,1995-10-16,274.0,34,27380979,English,Yes,Warner Music,Linda Hurst,Gregory Perry,Richard Woods
SP2118,As money full.,Andrea Hartman,Similar.,Electronic,2010-10-24,316.0,6,20125980,English,Yes,Sony Music,David Abbott,Taylor Lopez,Jennifer Riddle
SP2119,Seem friend kid resource.,Bryan Wood,Attention.,Hip-Hop,2007-12-11,273.0,94,35246451,English,Yes,Universal Music,Ronald Moyer,Jamie Harris,
SP2120,Walk industry.,Michael Anthony,Choose wonder.,Electronic,2020-07-15,171.0,87,87417030,English,Yes,Warner Music,Matthew Mitchell,Kimberly Cisneros,
SP2121,Discussion first.,Heather Mendez,Expect establish.,Classical,1998-08-13,,96,93576065,English,No,Warner Music,Tracy Howard,Victor Lopez,
SP2122,But health rest.,Alicia Stone,Whom.,Pop,2004-02-25,248.0,24,95189116,English,Yes,Atlantic Records,Diamond Ramirez,Andrea Kirk,Lisa Mosley
SP2123,Million address.,Kevin Morris,Cut worker.,R&B,2005-12-28,272.0,60,71037943,Korean,Yes,Atlantic Records,Ryan Mccormick MD,Elizabeth Davis,
SP2124,Area figure occur.,Elizabeth Lee,Former.,Country,2009-10-16,235.0,53,50218774,Spanish,Yes,Def Jam,Kathleen Brown,Matthew Myers,Erika Avila
SP2125,Officer.,Mark Evans,Stuff.,Jazz,2001-05-28,213.0,47,6373119,Japanese,Yes,Indie,Sara Harrison,Michelle Arnold,
SP2126,Occur agreement network.,Victoria Clark,Movie suffer.,Hip-Hop,2000-07-05,186.0,67,98124652,,Yes,Universal Music,Stephen Avery,Natalie Burnett,
SP2127,Realize store authority.,Timothy Wilkinson,Game.,Hip-Hop,2007-11-03,242.0,27,5515124,,No,Sony Music,Ryan Delgado,John Paul,
SP2128,Past rate.,Michael Smith,Enough.,Pop,2011-02-07,274.0,31,86010846,Korean,No,Def Jam,Pamela Harris,Amanda Pena,
SP2129,Air society.,Deborah Garcia,However.,Electronic,2018-04-30,177.0,6,85370946,Spanish,No,Warner Music,Taylor Bell,Erica Bishop,
SP2130,Out no class.,Alan Fernandez,Win.,Country,2006-06-02,263.0,97,25616526,English,No,Def Jam,Brian Hawkins,Patrick Hardy,Benjamin Saunders
SP2131,Carry.,Julie Chapman,Stay.,Classical,2005-07-19,,54,18542199,English,No,Sony Music,Nicholas Hernandez,Lisa Walker,Douglas Gutierrez
SP2132,See production investment.,Jason Warner,West leg.,Electronic,2023-05-03,161.0,75,62715489,English,Yes,Def Jam,Joshua Duke,Mario Merritt,Sandy Clayton
SP2133,Require interest protect.,Michele Zimmerman,Reflect.,Pop,2007-11-28,,38,49982479,English,Yes,Universal Music,Tiffany Hale,Sarah Bradley,
SP2134,Million little.,Jill Cooper,Conference return.,Pop,2011-12-19,258.0,85,10495643,,No,Def Jam,Johnny Petersen,William Gonzales,
SP2135,Gun fast note.,Randy Montoya,Always.,Hip-Hop,2007-01-04,212.0,45,67204413,French,Yes,Indie,Edward Willis,Gregory Hooper,Jennifer Green
SP2136,Would.,Stephanie Wright,Party.,Electronic,2005-04-12,275.0,99,81702025,English,No,Def Jam,Amanda Baker,Aaron Estrada,Dwayne Hawkins
SP2137,Course at.,Elizabeth Miller,Race.,Hip-Hop,2012-09-14,241.0,13,18145953,Spanish,Yes,Atlantic Records,Sara Harrison,Mariah Austin,
SP2138,Detail official bad.,Sara Gallegos,Speech.,Country,1995-03-17,187.0,5,62663528,English,No,Universal Music,Stephen Mays,Alyssa Harrington,Donna Brown
SP2139,Camera only once.,Jason Cook,Article country.,Pop,2006-12-26,132.0,17,78664368,English,Yes,Indie,Arthur Long,Eric Barr,
SP2140,Without card.,Henry Santos,Share PM.,Classical,2014-08-04,265.0,7,63837444,English,Yes,Indie,Kimberly Rosario,Brendan Harris,
SP2141,Your situation.,Connie Griffin,Yes.,R&B,2003-07-22,245.0,26,25097179,Spanish,Yes,Warner Music,Mrs. Katie Johnson,Lisa Miranda,Adam Lowe
SP2142,Response throughout.,Michael Alvarez,Score focus.,Classical,2024-01-02,228.0,7,20828528,English,Yes,Def Jam,Eric Powell,Justin Wilson,
SP2143,Push technology.,Brian Haley,Improve.,Pop,2004-10-13,188.0,82,89168682,English,No,Warner Music,Amber Ryan,Brittany Henderson,
SP2144,Wind analysis.,Mr. Gavin Clark,Reality.,Folk,2010-12-13,288.0,88,46825555,English,Yes,Universal Music,Matthew Hansen,Caitlin Hanna,
SP2145,See image more.,Cheryl Diaz,Company.,Electronic,2005-01-14,230.0,48,58688644,Italian,No,Def Jam,Richard Coleman,Christian Schmidt,
SP2146,Out program and.,William Lopez,Only fire.,Hip-Hop,2023-06-05,,18,1866213,French,Yes,Atlantic Records,Matthew Cox,Amanda Austin,Charles Bender
SP2147,Across pressure.,Amber Henry,Effect.,Reggae,2024-05-30,236.0,79,82270953,English,Yes,Sony Music,Victor Nielsen,Alexander Anderson,Patricia Adams
SP2148,Official leg.,Michelle Santos,Event.,Pop,1996-11-09,173.0,1,4555306,Spanish,No,Sony Music,Joe Guerrero,Aaron Perez,Patrick Olson
SP2149,Drive enough teacher.,Eric Navarro,Agreement.,Hip-Hop,2002-05-08,186.0,58,67201288,English,No,Def Jam,Sherry Jones,Bradley Best,Joseph Ruiz
SP2150,Generation south across.,Laura Cook,Financial walk.,Pop,2007-06-09,416.0,15,97860609,English,Yes,Def Jam,Andrew Graham,Jennifer Estrada,
SP2151,Catch to.,Michael Martin,Herself just.,Hip-Hop,1998-09-14,212.0,30,1950563,English,No,Indie,Jamie Patterson,Melissa Carter,
SP2152,Democrat.,Bryan Burke,Benefit.,Electronic,2000-11-04,,91,39923633,Spanish,Yes,Indie,Cynthia White,Sandy Clark,
SP2153,He within building.,Benjamin Burton,Great.,Pop,2019-09-24,235.0,73,64440239,English,No,Universal Music,Kerry Stokes,Brittany Chang,
SP2154,Huge rise until.,Malik Clark,Yourself fish.,Electronic,2021-04-05,208.0,2,20472286,English,No,Indie,Ashley Lambert,Jaime Miller,Nathan Brandt
SP2155,Fall statement.,Erin Hendrix,Spring effort.,Pop,2003-07-30,279.0,63,52450780,German,No,Def Jam,Anna Kent,Angela Robinson,
SP2156,Win understand occur.,Reginald Ward,Leave recognize.,Reggae,2004-10-02,225.0,93,53729527,Korean,No,Sony Music,Joseph Mckay,Jacob Morgan,Amy Lee
SP2157,Social develop.,Michelle Young,Generation there.,Electronic,2013-06-01,329.0,21,82391861,English,Yes,Warner Music,Debra Zuniga,Darren Hawkins,Elizabeth Miller
SP2158,Artist modern its.,Kylie Holder,Television section.,Hip-Hop,2012-01-05,324.0,16,56607417,,No,Universal Music,Jamie Foster DVM,David Andrews,
SP2159,Message program.,Justin Brown DDS,Word but.,Hip-Hop,2012-11-20,195.0,5,17363262,English,No,Def Jam,David Ewing,Suzanne Williams,
SP2160,Suffer stop.,William Harris,Long.,Hip-Hop,2021-01-31,212.0,29,35547709,English,No,Def Jam,Justin Sandoval,Terry Miller,
SP2161,Stuff sit show.,Diana Bryant,My.,Pop,2023-04-19,242.0,7,40283156,Spanish,No,Universal Music,Sandra Hart,Julia Nguyen,William Hanna
SP2162,Home for middle.,Annette Washington,Again.,Electronic,2019-10-04,302.0,93,7411292,English,No,Warner Music,Courtney Cruz,Carrie Price,
SP2163,Government across.,Gabriel Robles,Contain future.,Electronic,2000-06-11,218.0,15,57044323,English,Yes,Universal Music,Shannon Hernandez,Carolyn Franklin,
SP2164,Despite health budget.,Bianca Boyd,Benefit.,Electronic,2022-01-24,322.0,11,13081061,Korean,Yes,Indie,Rachel Beck,Sophia White,
SP2165,Move present remember.,Jennifer Taylor,Them.,Electronic,2016-08-13,191.0,27,28393807,English,No,Indie,Colton Holmes,Shannon Baker,
SP2166,Weight draw.,Stacy Morris,Answer century.,Hip-Hop,2015-04-24,,9,12521729,English,No,Atlantic Records,Daniel Hays,Sean Hill,
SP2167,Feeling guess.,Dr. Jill Bradley,Majority power.,Electronic,2004-11-13,280.0,83,18865984,Italian,Yes,Atlantic Records,Elizabeth Hicks,Timothy Baldwin,
SP2168,Either should simply.,Charles Miller,Across various.,Hip-Hop,1996-06-08,208.0,12,19511317,English,Yes,Universal Music,Kelli Scott,Jesse Snyder,
SP2169,National other discussion.,Jason Morrow,Actually.,Pop,1996-01-28,261.0,26,64646354,English,Yes,Sony Music,Jimmy Johnson,Susan Adkins,
SP2170,Bring simply.,Matthew Sanchez,Four brother.,Pop,2018-06-13,129.0,52,36340820,English,No,Def Jam,Debbie Spencer,Jonathan Benton,
SP2171,Several later family.,Richard Gonzales,Computer.,Pop,1996-08-22,298.0,43,96061860,English,No,Warner Music,Thomas Valencia,Terry Hobbs,
SP2172,Discover fast.,David Glover,Speak federal.,Electronic,2002-01-09,241.0,13,36137743,English,No,Sony Music,Dustin Navarro,Gregory Allen,
SP2173,Church amount participant.,Adrian Pierce,Full.,Hip-Hop,2021-03-28,208.0,17,51467519,English,No,Indie,Robert Harris,Kyle Cervantes,Kimberly Duarte
SP2174,Long win.,Alexander Johnson,Century.,Electronic,2012-04-19,182.0,73,48370492,Spanish,Yes,Atlantic Records,Antonio Andersen,Ashley Garcia,
SP2175,Name will.,Ruben Wilson,Investment structure.,Electronic,2023-03-16,254.0,45,78231418,English,Yes,Indie,Michael Hodges,Amy Livingston,
SP2176,Security us.,Tracy Rich,Human school.,Country,2020-06-07,177.0,30,87100737,English,No,Indie,Patrick Riley,Charles Barrett,
SP2177,Window threat protect.,Patricia Walsh,Past each.,Pop,2020-01-06,309.0,59,38179901,English,No,Atlantic Records,Melissa Chapman,William Duncan,
SP2178,Senior each local.,John Barber,Whether.,Electronic,2010-09-15,217.0,71,23738618,,No,Universal Music,Daniel Crawford,Richard Johnson,
SP2179,Country quickly.,Anthony Clark,Receive.,Jazz,1995-05-17,,18,56340933,,No,Sony Music,Ana Sanchez,April Johnson,
SP2180,Campaign.,Phillip Ramsey,Close former.,Pop,1998-02-18,226.0,67,61477468,English,No,Warner Music,Mary King,Brenda Nichols,
SP2181,Yard building.,Summer Wade,Everybody it.,Folk,1997-09-17,270.0,34,93255975,English,No,Indie,Michael Crawford,Kevin Myers,
SP2182,Use send.,Michael Collins,About.,Pop,2016-08-06,295.0,65,1221990,Spanish,Yes,Def Jam,James Rodriguez,Brittany Black,
SP2183,Interview approach.,Stephen Franklin,Believe address.,Hip-Hop,2016-02-15,257.0,3,62079988,English,No,Indie,Barry Smith,Christopher Mitchell,Elizabeth Melton
SP2184,Set popular a prevent.,Jacqueline Dalton,Land.,Hip-Hop,2008-06-08,169.0,97,18789234,English,Yes,Sony Music,David Dunn,Richard Gardner,Michael Miller
SP2185,Figure develop force.,Duane Cruz,Its.,Electronic,2011-09-07,195.0,45,62717825,English,No,Universal Music,James Snow,Becky Li,
SP2186,Bit break.,James Butler,Newspaper.,Electronic,2015-12-13,283.0,70,19073494,English,No,Def Jam,Marcus Collins,Richard Soto,Daniel Griffin
SP2187,His market industry.,Michael Walker,Become.,Hip-Hop,2015-09-26,196.0,26,59538589,Spanish,No,Universal Music,Edward Boyle,Kristin Cooper,
SP2188,Later expert toward.,Brian Thomas,Trip.,Hip-Hop,1998-09-07,271.0,10,369063,German,Yes,Indie,Michael Brown,Edwin Horn,
SP2189,Necessary number far.,Jennifer Alvarez,Discover hold.,Pop,2001-05-18,335.0,3,19601890,English,No,Indie,Darren Jones,Amy Bray,Cynthia Bernard
SP2190,True board.,Marilyn Robles,Save bit.,Country,2014-10-19,263.0,67,82866510,English,No,Atlantic Records,Christopher Gray,Mark Obrien,
SP2191,Week skin early.,Damon Cruz,Show.,Hip-Hop,2008-05-07,226.0,4,93771514,English,No,Universal Music,Sheila James,Cody Robertson,Christopher Bell
SP2192,Can role dark.,April Harmon,Bed.,Hip-Hop,2011-01-08,258.0,12,45241551,German,No,Universal Music,Jeffrey Mendoza,John Powers,Matthew Duncan
SP2193,Throw single.,Jason Fisher MD,Join indicate.,Pop,2001-11-10,215.0,82,77032978,English,Yes,Indie,Dale Avery,Jorge Norton,
SP2194,Education investment work.,James Salazar,Speech able.,Pop,1996-10-02,305.0,21,16278883,Spanish,Yes,Universal Music,Mrs. Tiffany Bush,April Johnson,
SP2195,Red activity.,Susan Griffin,Street.,Pop,2018-11-21,254.0,96,17831032,Spanish,Yes,Universal Music,Rachel Garcia,Jeffrey Hood,
SP2196,Dream get other.,Marie Perry,Peace catch.,Electronic,1995-05-01,259.0,1,99227741,German,No,Universal Music,Melinda Nixon,Ryan Gonzalez,
SP2197,Conference most.,Todd White,Mother.,Reggae,2022-02-21,253.0,49,41298793,English,No,Universal Music,Maurice Smith,Dana Munoz,
SP2198,Data.,Kristy Thornton,Figure.,Classical,2022-02-12,208.0,65,97156106,English,Yes,Universal Music,Phillip Spencer,Scott Gray,Cheryl Page
SP2199,Well measure hour star.,Jessica Robbins,Condition.,Hip-Hop,2002-11-19,205.0,73,93059709,English,Yes,Universal Music,Deborah Flores,Anne Clements,Edward Cooper
SP2200,Reach.,Donald Short,Exist table.,Country,2015-11-14,164.0,34,15925281,,No,Sony Music,Tiffany Ayala,Kristy Martin,Scott Spencer
SP2201,Ok discuss country.,Donald Johnson,Each full.,Jazz,2021-10-19,,93,18577318,English,Yes,Universal Music,Joseph King,Terry Brooks DVM,Theresa Mahoney
SP2202,Wrong law despite.,Hector Williams,Only live.,Hip-Hop,2022-01-30,209.0,31,38747633,English,No,Sony Music,Christina Cooley,Amanda Harris,Mr. Evan Johnson
SP2203,Instead rule about.,Michelle Hensley,Project.,Pop,2020-01-10,192.0,40,88354622,English,Yes,Warner Music,Molly Short,Sharon Sanders MD,
SP2204,Theory open.,Anne Shepherd,Laugh.,Pop,2007-06-03,169.0,58,25633543,,No,Warner Music,Lisa Wilson,William Hudson,
SP2205,Nor soon.,Mrs. Tanya Logan,Direction.,Hip-Hop,1999-10-02,,77,29771760,English,Yes,Universal Music,Raymond Rangel,John Hobbs,
SP2206,Away account.,Shannon Rodriguez,Its though.,Electronic,2005-12-11,230.0,51,54032307,English,Yes,Atlantic Records,Kelly Conway,Thomas Stark,
SP2207,He administration.,Jeffrey Montes,Write interview.,Folk,2015-09-25,313.0,27,6316971,Korean,Yes,Sony Music,Kristine Sloan,Maureen Jackson,
SP2208,Hour mind.,Dennis Olson,Above Republican.,Country,1997-06-29,179.0,5,61499352,English,No,Universal Music,Christopher Wilson,Julie Garner,
SP2209,Quite.,Maria Marshall,Likely theory.,Hip-Hop,1997-04-20,318.0,22,40447042,English,No,Universal Music,Martha Wilkerson,Amy Smith,
SP2210,Radio agency big.,Cynthia Short,Assume listen.,Electronic,2021-06-18,201.0,51,63273686,Spanish,No,Sony Music,Chad Diaz,Mariah Blanchard,Patrick Bell
SP2211,Morning understand everything.,Christopher Peterson,Might.,Country,2023-05-03,232.0,14,17306555,Korean,Yes,Atlantic Records,Jacob Lynch,Alicia Palmer,Linda Carter
SP2212,Real college.,Jesse Campbell,Develop.,Pop,2015-01-05,283.0,49,59618565,Italian,Yes,Sony Music,Manuel Mack,James Thompson,Christine Williams
SP2213,Short while.,Randy Marshall,Adult hair.,Electronic,2016-03-06,263.0,71,20739994,,Yes,Universal Music,Bethany Rogers,David Bishop,
SP2214,Still remain style simply.,Kevin Watson,Realize whole.,Pop,2019-04-26,311.0,93,67817969,English,Yes,Indie,Carla Leblanc,Julian Ewing,Christine Bird
SP2215,Movement future popular truth.,Jodi Rivera,Street type.,R&B,2007-10-06,215.0,41,93508285,,No,Def Jam,Andrea Nelson,Jose Williams,
SP2216,Wait expect town.,Courtney Francis,White democratic.,Electronic,1998-12-13,294.0,54,16027916,Korean,No,Indie,Debbie Williams,Keith Cox,
SP2217,Artist hair bill.,Nancy Murray DDS,Religious.,Hip-Hop,2019-11-16,387.0,66,67404015,English,Yes,Sony Music,Colton Nguyen,Lindsey Lopez,
SP2218,Whose few test feel.,Todd Lee,Green.,Folk,1997-06-27,300.0,96,70603920,English,No,Indie,Steven Hall,Martha Peters,
SP2219,Hope establish.,Mrs. Wendy Reynolds MD,Pull per.,Jazz,1997-03-13,246.0,40,74801801,English,No,Atlantic Records,Leah Gonzales,Justin Santiago,
SP2220,Per.,Tonya Rodriguez,Usually law.,Pop,2010-11-30,295.0,75,83901919,Korean,No,Universal Music,Sharon Johnson,Jennifer Schmidt,
SP2221,These truth during.,Jorge Carter,Leg toward.,Hip-Hop,2014-05-04,270.0,83,45992907,English,Yes,Universal Music,Taylor Petersen,Randy Peterson,
SP2222,View run result.,Christopher Johnson,Strong take.,Folk,2013-08-20,298.0,7,36582285,English,Yes,Def Jam,Jeremy Griffith,Jonathan Becker,
SP2223,Scene chair provide Mrs.,Jennifer Garcia,Particular.,Electronic,2015-05-13,232.0,7,16640858,English,No,Def Jam,Steven Weber,Adam Brown,
SP2224,Face.,Tina Davis,Central.,Electronic,2002-06-16,,47,50786841,English,No,Sony Music,Charles Jones,Danielle Gonzalez,
SP2225,Generation.,Sheila Manning,Baby.,Pop,1996-03-18,275.0,78,18779897,Spanish,Yes,Indie,Jenna Barber,Albert Parker,
SP2226,Listen town.,Arthur Morris,Several total.,Electronic,2000-02-27,287.0,67,41194686,English,No,Universal Music,Jason Jackson DDS,Danny Gordon,
SP2227,Together consumer pressure.,Charles Allen,Night.,Hip-Hop,2019-07-05,327.0,62,26619342,Korean,No,Def Jam,Jennifer Schultz,Leah Nichols,Alyssa Martin
SP2228,Key control trial.,Darrell Knight,Always.,Electronic,2002-10-17,129.0,54,94775758,English,Yes,Indie,Brian Ramsey,James Morris,Denise Valdez
SP2229,You reveal occur.,Thomas Martin,Employee.,Jazz,1997-04-14,294.0,68,85427625,English,No,Universal Music,Sara Robertson,Mary Flowers,Jodi Lopez
SP2230,Stop occur serve.,Julie Lang,Must.,Pop,1998-03-29,260.0,61,18967145,English,Yes,Sony Music,Ivan Wade,Ana Fowler,
SP2231,Return read subject.,Mrs. Gabrielle Johnson,Partner.,Jazz,2011-02-23,237.0,80,21507519,English,Yes,Def Jam,Alexander Anderson,James Nelson,
SP2232,Draw modern member.,Jennifer Bishop,Defense.,Pop,2021-03-18,200.0,72,36906517,English,Yes,Def Jam,Edward Green,Sarah Davis,
SP2233,Ability notice.,Natasha Duran,Address.,Hip-Hop,2018-07-15,270.0,53,51074302,English,Yes,Universal Music,Claudia Banks,Craig Estrada,
SP2234,Station perhaps group.,Justin Delgado PhD,Population.,Hip-Hop,1996-02-17,267.0,98,16846052,English,No,Universal Music,Heather Nguyen,Christine Baxter,
SP2235,Star receive.,Leslie Stevenson,Fly.,Hip-Hop,2020-11-29,223.0,83,58179728,Japanese,Yes,Atlantic Records,Laura Jacobs,Natalie Phillips,
SP2236,Practice pick.,Harold Rivera,Our.,Electronic,2015-07-06,228.0,80,64410546,English,No,Universal Music,Alexis Anderson,Mrs. Shannon Brown,
SP2237,Throughout expect.,John Garcia,Measure.,Hip-Hop,2001-03-17,145.0,3,68484873,English,No,Atlantic Records,Valerie Riggs,Caitlin Garcia,
